place_id,type,shop_name,shop_address,shop_rating,images,gps,review_rating,review_date,reviewer,review_text,link,local_guide
ChIJpQSNVZyvfkcR3seFfKEIDWY,Museo all'aperto,Campo San Francesco della Vigna,"Campo S. Francesco, 30100 Venezia VE, Italia",4.7,,"45.4381582,12.3473706",4.0,7 months ago,Despoina Koutsaka,,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnTUNJb2RHOWdBRRAB!2m1!1s0x0:0x660d08a17c85c7de!3m1!1s2@1:CIHM0ogKEICAgMCIodG9gAE%7CCgsIsMC1vwYQ2N-xdg%7C?hl=en-GB,True
ChIJpQSNVZyvfkcR3seFfKEIDWY,Museo all'aperto,Campo San Francesco della Vigna,"Campo S. Francesco, 30100 Venezia VE, Italia",4.7,,"45.4381582,12.3473706",4.0,10 months ago,Roberto R Aguilo,,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNfd2FfY0xnEAE!2m1!1s0x0:0x660d08a17c85c7de!3m1!1s2@1:CIHM0ogKEICAgIC_wa_cLg%7CCgwI5MylvAYQoKSDswE%7C?hl=en-GB,True
ChIJpQSNVZyvfkcR3seFfKEIDWY,Museo all'aperto,Campo San Francesco della Vigna,"Campo S. Francesco, 30100 Venezia VE, Italia",4.7,,"45.4381582,12.3473706",5.0,a year ago,mauro,,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUMzMkxTUUtBEAE!2m1!1s0x0:0x660d08a17c85c7de!3m1!1s2@1:CIHM0ogKEICAgIC32LSQKA%7CCgwI5vaYuQYQiPrK4wI%7C?hl=en-GB,True
ChIJm1rQTr-xfkcRLJ4GBqbf6zw,Complesso sportivo,Centro Sportivo San Mattia Murano,"Calle Angelo Zaniol, 7, 30141 Venezia VE, Italia",4.4,,"45.4609716,12.3542121",1.0,5 months ago,pugosh,"Came all the way and told us it was closed at 3pm when it is not. No events going on either, so no idea why they kicked us.",https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VQR1l5cXZSaHVmYUZREAE!2m1!1s0x0:0x3cebdfa606069e2c!3m1!1s2@1:CIHM0ogKEPGYyqvRhufaFQ%7CCgsIrLiBwgYQsKi0IA%7C?hl=en-US,True
ChIJm1rQTr-xfkcRLJ4GBqbf6zw,Complesso sportivo,Centro Sportivo San Mattia Murano,"Calle Angelo Zaniol, 7, 30141 Venezia VE, Italia",4.4,"['https://lh3.googleusercontent.com/geougc-cs/AMBA38uXKQYOUwYqWDpBOZa_3sxr0grbSSFICyEKupliT2GYpGASJWYTl49E_UrbP4IiulL3evLu-jHjynTk1UUwGn1RX9NvXD0_onKul8ofA6gE9J9wowRLLBwy645WOleSG1Rq9e0', 'https://lh3.googleusercontent.com/geougc-cs/AMBA38tgw2JQwKuFtwrfPV2Tc1ds2Hpxgdi2zFL35xJ7WAG9Z3kyoDRnSXodss58iepA4cJ8sEGViXpwyDkhKWuvMgDqPi0JtmwnWD38Q-kMEeBZT060JYoWxO-JhQshmJ80u3i8lX9O', 'https://lh3.googleusercontent.com/geougc-cs/AMBA38uECs11XN5DmFZ1J10UYH0TGnSmXGtZb5mfCpseUZPPUfpEriXunsWJLkqNsfRylLx0DWehTcBYeqRNF0IJmundxhg778pZ_dqAu_J52NKIbPAXnHpluyOY8uTZPAlJwfq1q5J7', 'https://lh3.googleusercontent.com/geougc-cs/AMBA38tUKA7OGrXjjjNa3BWV5hP2PZBn_ntFyaRzAxGFWS2k_tgkcksffiRiRFwdqOOVMrcZ_0abWrbQIRZNPiHcA55SWBsUD8I8uX81j2QMXhhtM1pPS8_uICjpDhnBssF60Qq73qXG', 'https://lh3.googleusercontent.com/geougc-cs/AMBA38vs1DiZ87wdqXW97kJTjgy0d7REbR5WokeGYDJuK-xtqLD1sFnikbpuseFOCuRL4ebqXdeMPDKZi_z6mTLyvDUo2W4wHxViPpdww0Np2VWDEHjkeKQsZ1rOENo7sG4jw8eLyrU']","45.4609716,12.3542121",5.0,6 years ago,Anna Acerboni,"Molto curato e organizzato, oltre ai campi di calcio c'è anche la parte olimpionica.",https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURVcUtuZjdnRRAB!2m1!1s0x0:0x3cebdfa606069e2c!3m1!1s2@1:CIHM0ogKEICAgIDUqKnf7gE%7CCgwI0_LG6gUQyJf02QI%7C?hl=en-US,True
ChIJm1rQTr-xfkcRLJ4GBqbf6zw,Complesso sportivo,Centro Sportivo San Mattia Murano,"Calle Angelo Zaniol, 7, 30141 Venezia VE, Italia",4.4,"['https://lh3.googleusercontent.com/geougc-cs/AMBA38tcTM8_LVoZWO-piOjwt9nks5yzazvl_IEgDVuwb-mk9B3N8iU8sCWaRg7EWK1Sc-QhcQiNOgikJ0jXPFp87lPMrc3RfPrywAm86-DmFENmsxute0ITvVja1AluiGRNRoN89WoI', 'https://lh3.googleusercontent.com/geougc-cs/AMBA38tMUABxmTs6dES8c61IqnZC-jB282VNRxZLn9evT_A0MSkTyq9tAva0teW2wTUJunBlgKy8KrdLSC4rOjsT9v7gsM0IsVgmK9xGvvK2JR4GuIfe5b4F8YBlK23hCshDDpbyLu6w', 'https://lh3.googleusercontent.com/geougc-cs/AMBA38up_9eiH6Vlzf3pNYd0ITIYdyBNzWg2y19x4025hQqCay1d2LJXxB6nW8qHtt5wshAD3Lpp7q6sCaero3PIl68ny-_a52a8nkbXTrSnCW79x0uouhC6ICb2FFwEsBYDvBjyIekBFA']","45.4609716,12.3542121",5.0,5 years ago,Marco Purisiol,Bellissima struttura sportiva con pista di atletica e secondo campo in sintetico.,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURNOE1hUDRRRRAB!2m1!1s0x0:0x3cebdfa606069e2c!3m1!1s2@1:CIHM0ogKEICAgIDM8MaP4QE%7CCgsIsbXS7wUQ0PSFfg%7C?hl=en-US,True
ChIJm1rQTr-xfkcRLJ4GBqbf6zw,Complesso sportivo,Centro Sportivo San Mattia Murano,"Calle Angelo Zaniol, 7, 30141 Venezia VE, Italia",4.4,,"45.4609716,12.3542121",5.0,7 months ago,Semra Salimoğlu,Hayranlıkla izledim heryeri,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnTURJcy1tZ3ZRRRAB!2m1!1s0x0:0x3cebdfa606069e2c!3m1!1s2@1:CIHM0ogKEICAgMDIs-mgvQE%7CCgwIq9frvwYQgOSA2wM%7C?hl=en-US,True
ChIJm1rQTr-xfkcRLJ4GBqbf6zw,Complesso sportivo,Centro Sportivo San Mattia Murano,"Calle Angelo Zaniol, 7, 30141 Venezia VE, Italia",4.4,,"45.4609716,12.3542121",5.0,4 years ago,Massimo Garbin,Casa mia,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURLLVpxU0RREAE!2m1!1s0x0:0x3cebdfa606069e2c!3m1!1s2@1:CIHM0ogKEICAgIDK-ZqSDQ%7CCgwImYT1hAYQyM2hxQI%7C?hl=en-US,True
ChIJm1rQTr-xfkcRLJ4GBqbf6zw,Complesso sportivo,Centro Sportivo San Mattia Murano,"Calle Angelo Zaniol, 7, 30141 Venezia VE, Italia",4.4,,"45.4609716,12.3542121",5.0,a year ago,Antonio Bucella,Ottimo centro sportivo,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUMxaHF1LTFBRRAB!2m1!1s0x0:0x3cebdfa606069e2c!3m1!1s2@1:CIHM0ogKEICAgIC1hqu-1AE%7CCgwIk7q2rAYQ8MLbjgM%7C?hl=en-US,True
ChIJm1rQTr-xfkcRLJ4GBqbf6zw,Complesso sportivo,Centro Sportivo San Mattia Murano,"Calle Angelo Zaniol, 7, 30141 Venezia VE, Italia",4.4,,"45.4609716,12.3542121",4.0,6 years ago,Lorenzo Colorio,Bellissimo,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUQwcWNuamhBRRAB!2m1!1s0x0:0x3cebdfa606069e2c!3m1!1s2@1:CIHM0ogKEICAgID0qcnjhAE%7CCgwI4oeg7gUQsKTv6AI%7C?hl=en-US,True
ChIJm1rQTr-xfkcRLJ4GBqbf6zw,Complesso sportivo,Centro Sportivo San Mattia Murano,"Calle Angelo Zaniol, 7, 30141 Venezia VE, Italia",4.4,,"45.4609716,12.3542121",5.0,a year ago,Roberto Gaspari,,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNMcEkyZl9nRRAB!2m1!1s0x0:0x3cebdfa606069e2c!3m1!1s2@1:CIHM0ogKEICAgICLpI2f_gE%7CCgsIiOC1swYQ8P63Rg%7C?hl=en-US,True
ChIJAwluFbaxfkcRrEz0dbvzdfM,Campo da pallacanestro,Campo Da Pallacanestro Pubblico,"Fondamenta Santa Marta, 2131, 30123 Venezia VE, Italia",3.8,,"45.4336571,12.31587",1.0,4 years ago,Gabriel Maria Marchi,"Non è vero che il campo è aperto 24 ore su 24. Ci sono i soliti orari da rispettare, quelli disposti dalla polizia municipale: dopo le 8,30 e fino alle 12 e dalle 15 alle 19. E i giochi, negli spazi pubblici, sono consentiti solo a ragazzi fino ai 12 anni. Questo tanto per informazione.",https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNHZ0stcmFnEAE!2m1!1s0x0:0xf375f3bb75f44cac!3m1!1s2@1:CIHM0ogKEICAgICGgK-rag%7CCgwI266siwYQ6Lma0AE%7C?hl=en-US,True
ChIJAwluFbaxfkcRrEz0dbvzdfM,Campo da pallacanestro,Campo Da Pallacanestro Pubblico,"Fondamenta Santa Marta, 2131, 30123 Venezia VE, Italia",3.8,,"45.4336571,12.31587",5.0,5 years ago,Andrea Colovini,"Uno dei pochi campetti pubblici di Venezia. Situato in una zona tranquilla e con a fianco alcuni giochi per i bambini più piccoli.

È un punto di ritrovo classico per i ragazzi veneziani che vogliono fare due tiri a basket e spesso si trova molta gente con cui giocare. Unica pecca: servirebbe una fontana vicino.",https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNDaFpfelB3EAE!2m1!1s0x0:0xf375f3bb75f44cac!3m1!1s2@1:CIHM0ogKEICAgICChZ_zPw%7CCgwItsOq-gUQ4IGaxAE%7C?hl=en-US,True
ChIJAwluFbaxfkcRrEz0dbvzdfM,Campo da pallacanestro,Campo Da Pallacanestro Pubblico,"Fondamenta Santa Marta, 2131, 30123 Venezia VE, Italia",3.8,,"45.4336571,12.31587",2.0,4 years ago,Robert Pjevalica,Il Comune dovrebbe investire quattro soldi per sistemare i campetti. Fanno davvero pena così come sono messi.,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNxanE2QWJ3EAE!2m1!1s0x0:0xf375f3bb75f44cac!3m1!1s2@1:CIHM0ogKEICAgICqjq6Abw%7CCgwIjPTzhQYQ8JeDwQI%7C?hl=en-US,True
ChIJAwluFbaxfkcRrEz0dbvzdfM,Campo da pallacanestro,Campo Da Pallacanestro Pubblico,"Fondamenta Santa Marta, 2131, 30123 Venezia VE, Italia",3.8,,"45.4336571,12.31587",3.0,a year ago,whos Feel,"Los aros podrían estar en mejor estado, y es importante mantener el campo limpio.",https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURMaEwyc3Z3RRAB!2m1!1s0x0:0xf375f3bb75f44cac!3m1!1s2@1:CIHM0ogKEICAgIDLhL2svwE%7CCgsI4OLqswYQ0JDQfg%7C?hl=en-US,True
ChIJAwluFbaxfkcRrEz0dbvzdfM,Campo da pallacanestro,Campo Da Pallacanestro Pubblico,"Fondamenta Santa Marta, 2131, 30123 Venezia VE, Italia",3.8,,"45.4336571,12.31587",3.0,4 years ago,mario cheng,"Il canestro è standard,Ma spero di poter iniziare a giocare a basket alle 8:30.",https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURxc09IR0RnEAE!2m1!1s0x0:0xf375f3bb75f44cac!3m1!1s2@1:CIHM0ogKEICAgIDqsOHGDg%7CCgwI-InbhgYQ8IWa6AE%7C?hl=en-US,True
ChIJAwluFbaxfkcRrEz0dbvzdfM,Campo da pallacanestro,Campo Da Pallacanestro Pubblico,"Fondamenta Santa Marta, 2131, 30123 Venezia VE, Italia",3.8,,"45.4336571,12.31587",3.0,4 years ago,Giovanni Perulli,Criticitá nell'impianto di illuminazione. Si consiglia di migliorare per favorire il gioco anche nelle ore buie,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURpNnVfNWNREAE!2m1!1s0x0:0xf375f3bb75f44cac!3m1!1s2@1:CIHM0ogKEICAgIDi6u_5cQ%7CCgwIuu-Z_gUQ4OaovAM%7C?hl=en-US,True
ChIJAwluFbaxfkcRrEz0dbvzdfM,Campo da pallacanestro,Campo Da Pallacanestro Pubblico,"Fondamenta Santa Marta, 2131, 30123 Venezia VE, Italia",3.8,,"45.4336571,12.31587",5.0,Edited 8 years ago,Andrea Frison,Uno dei pochi campi da basket pubblici di Venezia. Manca solo una fontana!,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURRek9qTFRREAE!2m1!1s0x0:0xf375f3bb75f44cac!3m1!1s2@1:CIHM0ogKEICAgIDQzOjLTQ%7CCgwIjZ_-zwUQwIrIzAE%7C?hl=en-US,True
ChIJAwluFbaxfkcRrEz0dbvzdfM,Campo da pallacanestro,Campo Da Pallacanestro Pubblico,"Fondamenta Santa Marta, 2131, 30123 Venezia VE, Italia",3.8,,"45.4336571,12.31587",5.0,4 years ago,samuele fant,"Beh il campetto dei fioi, che storie che partite, le mie sere di estate.",https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURhdThlS3pRRRAB!2m1!1s0x0:0xf375f3bb75f44cac!3m1!1s2@1:CIHM0ogKEICAgIDau8eKzQE%7CCgwIyNyYiQYQ2IyNpAI%7C?hl=en-US,True
ChIJsULpQgCxfkcRfiTlwar0vDI,Punto di riferimento storico,Campo de’ ghetto nuovo,"Cannaregio, 2873c, 30121 Venezia VE, Italia",4.4,,"45.4454132,12.3269568",3.0,6 months ago,Arnaud DOURLENS,Quiet area,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnTURveFlEQ1FREAE!2m1!1s0x0:0x32bcf4aac1e5247e!3m1!1s2@1:CIHM0ogKEICAgMDoxYDCQQ%7CCgsI4Ja1wAYQkK2DVg%7C?hl=en-US,True
ChIJsULpQgCxfkcRfiTlwar0vDI,Punto di riferimento storico,Campo de’ ghetto nuovo,"Cannaregio, 2873c, 30121 Venezia VE, Italia",4.4,"['https://lh3.googleusercontent.com/geougc-cs/AMBA38u-GhmRUvHvCG9ALvh6ql0UzUi3UOvZVK7vrFNBuL8cBh2br8JgnwoNcfzrI4IoiDDVfufpzN8tLJHm5G4VVM84glVZGZlE2MznZNcuJXzqLceq8GXvP7FrQODLi0YeiVQJEHX-Yulc5YE8', 'https://lh3.googleusercontent.com/geougc-cs/AMBA38suHk1OSe2w5oTZZPLNWuUSjD-JiTNPnUAS2I1WJzA15ScsMeoieWuxJT4MSFXn-bzIiYrRMOnfXWKgcF38dafK_xsB3ENDl7cL40uPEjdhjzVTvBgyQvtP9d7O5hgCziSB0BcabwMgNS4']","45.4454132,12.3269568",5.0,a month ago,G. A.,"Una piazza isolata dal caos delle strade principali. Tranquilla. Peccato per le varie impalcature, per vari lavori di manutenzione. L'ho scopera per puro caso. Non ho letto indicazioni che aiutassero a trovarla.",https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2tGTU5YaDFPVUZ6VW5oSlZWRnhVbVk1TVVoYVZFRRAB!2m1!1s0x0:0x32bcf4aac1e5247e!3m1!1s2@1:CAIQACodChtycF9oOkFMNXh1OUFzUnhJVVFxUmY5MUhaVEE%7C0csBVDWgsCG%7C?hl=en-US,True
ChIJsULpQgCxfkcRfiTlwar0vDI,Punto di riferimento storico,Campo de’ ghetto nuovo,"Cannaregio, 2873c, 30121 Venezia VE, Italia",4.4,,"45.4454132,12.3269568",4.0,4 weeks ago,Marcus “kaugummikauer”,"Schöner und ruhiger Innenhof. Keine besondere Architektur. Was aber den Ort so interessant macht, ist die Geschichte. Daher unbedingt den Audio Guide nutzen. Man erfährt viel über die Geschichte des Platzes, die Synagogen, das Judentum und die Gegenwart.
Leider konnte man von 5 Synagogen nur 2 betreten, die andern waren wegen Umbau- und Renovierungsarbeiten gesperrt. Ebenso die Bäckerei. Trotzdem hat es sich für mich gelohnt, da ich davor nur wenig über die Rituale und Besonderheiten des jüdischen Lebens wusste.",https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2xaaVlqa3dUbkZZUnpaRVkyYzFhblphZFdOVk5sRRAB!2m1!1s0x0:0x32bcf4aac1e5247e!3m1!1s2@1:CAIQACodChtycF9oOlZiYjkwTnFYRzZEY2c1anZadWNVNlE%7C0cxcnQ7qv-Y%7C?hl=en-US,True
ChIJsULpQgCxfkcRfiTlwar0vDI,Punto di riferimento storico,Campo de’ ghetto nuovo,"Cannaregio, 2873c, 30121 Venezia VE, Italia",4.4,"['https://lh3.googleusercontent.com/geougc-cs/AMBA38tjFHcjPilP1nUXDO6ZDsrftEz5qOqQiQgA0NX9c9QYVjB14B6G5thsdn1kBvAxoLHKQdYq51c-ekopgVaA9TEiYJ8z2TXZRHM4DzwzCRGo1eOUkRqmSdYgG4Iz5_FxL_-D3DaWgg', 'https://lh3.googleusercontent.com/geougc-cs/AMBA38te9dx65Elvef-U4dT0wc8uwh41exCy3ftg9bYqYGLCNAu-073mcoe8k_PWY3s-nzkeAnf10meBBqMc3Gb2RKMBrK1JmHvUx3-zQxuvc8hh6AIJHsymDQSjgwAPSmPPfzPlLzJo', 'https://lh3.googleusercontent.com/geougc-cs/AMBA38uXTVPqRvHYEvqxvK3HYqn_SWImrHWlLykbBVhiqMINudOpd2l5hZ5-r3hE84IWZ2do98rMQ1FJnTezDdSCZH3UG3rkS3xeBSnZGuRs77XYH5OUbYCYuEDxRH1C5BQ2aWre906M', 'https://lh3.googleusercontent.com/geougc-cs/AMBA38vDu4rOUCONVP1Jb8_g_v6BeA1NiHke6m_Ltzku0uSwPwKHS-lkHG68kyG6aj24tNQEArcWjLZHffproU2B8T2qlZH2f_dOj2PZgoVpQQg0RrN3Ifc7Dvj9UKY-jJLmEhLKmj-S9g']","45.4454132,12.3269568",5.0,9 months ago,Virna Tagliatti,"Il Ghetto Nuovo si trova nel sestiere di Cannaregio a Venezia e si presenta tuttora come un'isola, i cui accessi avvengono solo tramite ponti. L’omonimo campo occupa gran parte della zona centrale. Fanno da cornice al campo la casa di riposo israelitica, alcuni locali kosher, il museo ebraico, le sinagoghe tedesca e italiana oltre agli alti edifici con abitazioni private. Nel campo ci sono tre vere da pozzo quattrocentesche due in marmo rosa di Verona ed una in pietra d’Istria.
Assolutamente da vedere!!!",https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnTUNncWJTU1R3EAE!2m1!1s0x0:0x32bcf4aac1e5247e!3m1!1s2@1:CIHM0ogKEICAgMCgqbSSTw%7CCgwI3dbSvQYQqJb80AM%7C?hl=en-US,True
ChIJsULpQgCxfkcRfiTlwar0vDI,Punto di riferimento storico,Campo de’ ghetto nuovo,"Cannaregio, 2873c, 30121 Venezia VE, Italia",4.4,,"45.4454132,12.3269568",5.0,7 months ago,simona colasanti,"Un luogo bellissimo, pulito, ben curato, pieno di storia e tranquillità.",https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnTURJbExpWUl3EAE!2m1!1s0x0:0x32bcf4aac1e5247e!3m1!1s2@1:CIHM0ogKEICAgMDIlLiYIw%7CCgwIm9zOvwYQyOzfnAM%7C?hl=en-US,True
ChIJsULpQgCxfkcRfiTlwar0vDI,Punto di riferimento storico,Campo de’ ghetto nuovo,"Cannaregio, 2873c, 30121 Venezia VE, Italia",4.4,,"45.4454132,12.3269568",4.0,a month ago,Alain Louves,Calme et apaisant,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT25GSmF6RmpUSE5qTUdkc1NFcFhja05qU0RGM1prRRAB!2m1!1s0x0:0x32bcf4aac1e5247e!3m1!1s2@1:CAIQACodChtycF9oOnFJazFjTHNjMGdsSEpXckNjSDF3ZkE%7C0ctVpjIE0iy%7C?hl=en-US,True
ChIJsULpQgCxfkcRfiTlwar0vDI,Punto di riferimento storico,Campo de’ ghetto nuovo,"Cannaregio, 2873c, 30121 Venezia VE, Italia",4.4,,"45.4454132,12.3269568",5.0,5 months ago,Codrut Dascalu,,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT21sRmNHUnJSMDlxVjNwa05uZFJObXRNUTNaS09HYxAB!2m1!1s0x0:0x32bcf4aac1e5247e!3m1!1s2@1:CAIQACodChtycF9oOmlFcGRrR09qV3pkNndRNmtMQ3ZKOGc%7C0cK2aZ7QzVY%7C?hl=en-US,True
ChIJeYmaSgCxfkcR_6XuemLBMZY,Punto di riferimento storico,Campo Santa Fosca,"Calle Zancani, 23, 30121 Venezia VE, Italia",4.0,"['https://lh3.googleusercontent.com/geougc-cs/AMBA38uHxh7LuC_iU3M7gpI9mBI9nnW5V5jK2pDAkuTcDaZdU24zatKcyjywAzlGCS9dMt0YAFWydTaLP6sSFFWTtszJ0BV2o2l5CIFETtldt2-7E-XeiG1l0H785gSi1n6pgfPFbfy_WhBBksbd', 'https://lh3.googleusercontent.com/geougc-cs/AMBA38u9-l8ec93wocvGx6HGbRcbnqnRZZDis4u0steJcFWegYeUznfVYOeYXosWy8izVGhN8c_8IHoJ2bJj5Lq9TgODhB-SdideVuSuKE6UFzjhaJRGbwWseKIxrg8Z8UGBW5WVIbQtjXAo60M', 'https://lh3.googleusercontent.com/geougc-cs/AMBA38sPRaz0BrjqNPsGeoePo7yLtFGAt7bJ8ajlUWOMdWrFAO4lfolkMhYfyKpy6hUNfZW0oxDa2l6_QlFUq6gwxXCG7cI0u66peTMuKsnJV7baDaE6j7DRXWnPXAEeS64zHyDBPLb9n9vXRmM7', 'https://lh3.googleusercontent.com/geougc-cs/AMBA38v5du36ziCHnMh6USw-2OZbS-hJHRzB7KgJ_ZMD8o0KzfVk_RzxhF1JliA9NUdkqGs86T_7R-L8qPrLwzwvwn0HcCcjbVMn-fPKafjHTvqca9w2rlB8hnFjuZ8f6uGvVCOV94vJjdB911w', 'https://lh3.googleusercontent.com/geougc-cs/AMBA38tSn-Pngg6LPk7qGfb9At-3VZ6rqAo8CW0j49mh8BcDOOEL7M_EpvJvhV6yV095mZza_dQNQyPPbjHxS_9Psx5YbMtVBPfk7Fk4CA9aLxeqy31j-Oh5Ov7eDxCz4ccc_-uAp9_5faBT2rM']","45.4431407,12.331969299999999",4.0,a month ago,Angelo Bonora,Bella piazza,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT210MU9VTlpRVzVDZFZWMWNGVkpYekJoUjBkckxXYxAB!2m1!1s0x0:0x9631c1627aeea5ff!3m1!1s2@1:CAIQACodChtycF9oOmt1OUNZQW5CdVV1cFVJXzBhR0drLWc%7C0cuwL4bFnXW%7C?hl=en-US,True
ChIJeYmaSgCxfkcR_6XuemLBMZY,Punto di riferimento storico,Campo Santa Fosca,"Calle Zancani, 23, 30121 Venezia VE, Italia",4.0,,"45.4431407,12.331969299999999",4.0,5 months ago,Denise Teixeira,,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VNYlNoNUg0MzdpbG9nRRAB!2m1!1s0x0:0x9631c1627aeea5ff!3m1!1s2@1:CIHM0ogKEMbSh5H437ilogE%7CCgwIpoqmwgYQwL_1xQE%7C?hl=en-US,True
ChIJeYmaSgCxfkcR_6XuemLBMZY,Punto di riferimento storico,Campo Santa Fosca,"Calle Zancani, 23, 30121 Venezia VE, Italia",4.0,,"45.4431407,12.331969299999999",4.0,7 years ago,Rohit Karnani,,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNRNG9leWRBEAE!2m1!1s0x0:0x9631c1627aeea5ff!3m1!1s2@1:CIHM0ogKEICAgICQ4oeydA%7CCgwIlfCx1wUQgKbN6gE%7C?hl=en-US,True
ChIJeYmaSgCxfkcR_6XuemLBMZY,Punto di riferimento storico,Campo Santa Fosca,"Calle Zancani, 23, 30121 Venezia VE, Italia",4.0,"['https://lh3.googleusercontent.com/geougc-cs/AMBA38uHxh7LuC_iU3M7gpI9mBI9nnW5V5jK2pDAkuTcDaZdU24zatKcyjywAzlGCS9dMt0YAFWydTaLP6sSFFWTtszJ0BV2o2l5CIFETtldt2-7E-XeiG1l0H785gSi1n6pgfPFbfy_WhBBksbd', 'https://lh3.googleusercontent.com/geougc-cs/AMBA38u9-l8ec93wocvGx6HGbRcbnqnRZZDis4u0steJcFWegYeUznfVYOeYXosWy8izVGhN8c_8IHoJ2bJj5Lq9TgODhB-SdideVuSuKE6UFzjhaJRGbwWseKIxrg8Z8UGBW5WVIbQtjXAo60M', 'https://lh3.googleusercontent.com/geougc-cs/AMBA38sPRaz0BrjqNPsGeoePo7yLtFGAt7bJ8ajlUWOMdWrFAO4lfolkMhYfyKpy6hUNfZW0oxDa2l6_QlFUq6gwxXCG7cI0u66peTMuKsnJV7baDaE6j7DRXWnPXAEeS64zHyDBPLb9n9vXRmM7', 'https://lh3.googleusercontent.com/geougc-cs/AMBA38v5du36ziCHnMh6USw-2OZbS-hJHRzB7KgJ_ZMD8o0KzfVk_RzxhF1JliA9NUdkqGs86T_7R-L8qPrLwzwvwn0HcCcjbVMn-fPKafjHTvqca9w2rlB8hnFjuZ8f6uGvVCOV94vJjdB911w', 'https://lh3.googleusercontent.com/geougc-cs/AMBA38tSn-Pngg6LPk7qGfb9At-3VZ6rqAo8CW0j49mh8BcDOOEL7M_EpvJvhV6yV095mZza_dQNQyPPbjHxS_9Psx5YbMtVBPfk7Fk4CA9aLxeqy31j-Oh5Ov7eDxCz4ccc_-uAp9_5faBT2rM']","45.4431407,12.331969299999999",4.0,a month ago,Angelo Bonora,Bella piazza,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT210MU9VTlpRVzVDZFZWMWNGVkpYekJoUjBkckxXYxAB!2m1!1s0x0:0x9631c1627aeea5ff!3m1!1s2@1:CAIQACodChtycF9oOmt1OUNZQW5CdVV1cFVJXzBhR0drLWc%7C0cuwL4bFnXW%7C?hl=en-US,True
