id,source_type,place_id,place_title,type,review,text,thumbnail,original,link,rating,local_guide,date,lat,lon
reviews_2023,reviews,ChIJ7-9VGjCufkcRHajS4Pyelb8,Serra dei Giardini,Community center,,"I’ve recently came across this spectacular cafe in Venice. It sure has a very different vibe and atmosphere from all the other bars in Venice. It’s located in a small beautiful garden and they also sell plants. The plants, high roof, and the glass windows make it a very pretty place for relaxing and enjoying your day. We tried the hot chocolate with cream which I really liked, and the sweets (cupcake and small cornetto) tasted good too. The prices are about 1€ higher that other bars in Venice.",https://lh3.googleusercontent.com/geougc-cs/AMBA38tkjXQa4urLbFUj4wdCJ1aOi2tatsA8xoEsSaf5_ndQtH_zyUSAHrW3YiDQh0LpFc4c0GbrMNzpYVer_T3D4bDqGVxJPlwrd4GfmaXlo4QI8jHdmNgiVDhKAj6vHPJcB_oHnf7TcQ,https://lh3.googleusercontent.com/geougc-cs/AMBA38tkjXQa4urLbFUj4wdCJ1aOi2tatsA8xoEsSaf5_ndQtH_zyUSAHrW3YiDQh0LpFc4c0GbrMNzpYVer_T3D4bDqGVxJPlwrd4GfmaXlo4QI8jHdmNgiVDhKAj6vHPJcB_oHnf7TcQ,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUQ5dXRMallnEAE!2m1!1s0x0:0xbf959efce0d2a81d!3m1!1s2@1:CIHM0ogKEICAgID9utLjYg%7CCgwI08PSrwYQkJ7xqgM%7C?hl=en-US,5.0,True,,45.430831999999995,12.3552936
reviews_2024,reviews,ChIJ7-9VGjCufkcRHajS4Pyelb8,Serra dei Giardini,Community center,,"Nice architecture.
Stuff don’t speak English.
No reservations needed.
Mini brioche 1€, torta salata with spinaci 5€.  Small portions.
Overrated place, with high prices. Photogenic architecture and garden if you’re into Instagram places.
But if you want to have a nice breakfast and cappuccino better go somewhere else.
Hygiene not on a good level, interior full of dust. Nice industrial look that could use some cleaning.
Not recommended.",https://lh3.googleusercontent.com/geougc-cs/AMBA38u90_mMxSYf3oysZzdIHDi1y45HCNngXZfnsX6gr2er6-Dm7LK27uVsBzYiCDj2m80F1XP4pHbN-a-3nbVZopzkfdv9DH-Pi7evobTKrBZW4ATg0gZD-0RJwdxeWFNSZhma_vNC,https://lh3.googleusercontent.com/geougc-cs/AMBA38u90_mMxSYf3oysZzdIHDi1y45HCNngXZfnsX6gr2er6-Dm7LK27uVsBzYiCDj2m80F1XP4pHbN-a-3nbVZopzkfdv9DH-Pi7evobTKrBZW4ATg0gZD-0RJwdxeWFNSZhma_vNC,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNHaXRtTXNBRRAB!2m1!1s0x0:0xbf959efce0d2a81d!3m1!1s2@1:CIHM0ogKEICAgICGitmMsAE%7CCgsIi_DbiwYQ0JqXBQ%7C?hl=en-US,1.0,True,,45.430831999999995,12.3552936
reviews_2025,reviews,ChIJ7-9VGjCufkcRHajS4Pyelb8,Serra dei Giardini,Community center,,Staff took forever to take our orders. The bathroom is particularly dirty unfortunately and there should be more people taking care of the service table. Having only 1 waitress to take order AND pay the bills and only 1 waitress to clean the tables in a busy Sunday is not a good idea. The inside is really nice and the ambience is alright so the stars are all for that.,https://lh3.googleusercontent.com/geougc-cs/AMBA38u3VbRuHgv4d3x_vghMNqwsHNKQR2s2w2c2LoAyPz8ccJwo9Pb7nSbv57_6NbV7ohieGgbpXfoa3um5m79WizcvoEl8JRxPdR0SDm8Gz0tsmkBGeRoJqX1Y9jvvjBA-hme0O1yPpQ,https://lh3.googleusercontent.com/geougc-cs/AMBA38u3VbRuHgv4d3x_vghMNqwsHNKQR2s2w2c2LoAyPz8ccJwo9Pb7nSbv57_6NbV7ohieGgbpXfoa3um5m79WizcvoEl8JRxPdR0SDm8Gz0tsmkBGeRoJqX1Y9jvvjBA-hme0O1yPpQ,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUQtdUxyUU9nEAE!2m1!1s0x0:0xbf959efce0d2a81d!3m1!1s2@1:CIHM0ogKEICAgID-uLrQOg%7CCgsI3LbqmwYQyJXtKg%7C?hl=en-US,3.0,True,,45.430831999999995,12.3552936
reviews_2026,reviews,ChIJ7-9VGjCufkcRHajS4Pyelb8,Serra dei Giardini,Community center,,"Visited this place on the 19th of June 2024. Decent prices, decent drinks. I've visited it twice on the same day, at lunchtime, trying to find some shade, and once later the afternoon while my spose was visiting the Giardini della Bienalle . The shade was not the best, I can't really say that umbrellas provide the best shade, but the drinks were awesome (had some americano coffees, a machiato, some sprits) . They also had a power outlet inside so i charged my device while sipping my drinks.

Plus points for the venue, a former greenhouse dating back to 1890s.
Minus points for not having AC and maybe the waiters were a bit slow but spoke English and that was great.

I will add screenshots with their menu and peices as of June 2024 downloaded with their QR.

My first time experience there was super ok. Perfetto, like the italians would say 😁",https://lh3.googleusercontent.com/geougc-cs/AMBA38sZCsBbWNm0iWqh1Tomw6rAlPTISTFfQynaWKTjTIDz3iisSMKFcQWHtqxjFqyZzT7WcgP0vQp8Tpw39DM9NDcpgg69ueYr4Td7BD9pG7gMzf2M2emDWq87tF53p4u4gFZ83OOzAQ,https://lh3.googleusercontent.com/geougc-cs/AMBA38sZCsBbWNm0iWqh1Tomw6rAlPTISTFfQynaWKTjTIDz3iisSMKFcQWHtqxjFqyZzT7WcgP0vQp8Tpw39DM9NDcpgg69ueYr4Td7BD9pG7gMzf2M2emDWq87tF53p4u4gFZ83OOzAQ,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNMZ1lQRS1nRRAB!2m1!1s0x0:0xbf959efce0d2a81d!3m1!1s2@1:CIHM0ogKEICAgICLgYPE-gE%7CCgsIuvvMswYQqIn-Pg%7C?hl=en-US,5.0,True,,45.430831999999995,12.3552936
reviews_2027,reviews,ChIJ7-9VGjCufkcRHajS4Pyelb8,Serra dei Giardini,Community center,,"The salad+Burrata Bowl was fresh, and amazing, the Staff-crew was also very kind and the place itself is just a hidden gem. Cozy, place to stay.. have a drink and just enjoy the sun. Thankyou for having us!",https://lh3.googleusercontent.com/geougc-cs/AMBA38tdfiq64AzOUiDqsK5maWckiBfhAWMxg-mr4fmW558IeTdqRzvgXnzhA8msto_WDTpFTI17ainVFTNcB3Ku5W6z0susYl-vrvasnvbGXhMIKvPDrVzBjTs0pMTsE3Qa2j_cs1AbRw,https://lh3.googleusercontent.com/geougc-cs/AMBA38tdfiq64AzOUiDqsK5maWckiBfhAWMxg-mr4fmW558IeTdqRzvgXnzhA8msto_WDTpFTI17ainVFTNcB3Ku5W6z0susYl-vrvasnvbGXhMIKvPDrVzBjTs0pMTsE3Qa2j_cs1AbRw,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURXc1lTMHhRRRAB!2m1!1s0x0:0xbf959efce0d2a81d!3m1!1s2@1:CIHM0ogKEICAgIDWsYS0xQE%7CCgsI7uKAkgYQ8Ovdcw%7C?hl=en-US,4.0,True,,45.430831999999995,12.3552936
reviews_2028,reviews,ChIJ7-9VGjCufkcRHajS4Pyelb8,Serra dei Giardini,Community center,,"Very nice place. However it is full of tourists and you need to wait for the table, even if you want just quick coffee.",https://lh3.googleusercontent.com/geougc-cs/AMBA38typM6HMwNWA3W1_98nVMzFb0PUohYk5EWplOHMIomA5oP7qKuA6UbKe_8yoIgmJ0837nQeLEltq70gHIU157t9oslPw4AyRatVEL33UV6gTH6oVc9x5gSEpd9vvOF--y7_vzRt,https://lh3.googleusercontent.com/geougc-cs/AMBA38typM6HMwNWA3W1_98nVMzFb0PUohYk5EWplOHMIomA5oP7qKuA6UbKe_8yoIgmJ0837nQeLEltq70gHIU157t9oslPw4AyRatVEL33UV6gTH6oVc9x5gSEpd9vvOF--y7_vzRt,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURuM3RmWWlnRRAB!2m1!1s0x0:0xbf959efce0d2a81d!3m1!1s2@1:CIHM0ogKEICAgIDn3tfYigE%7CCgwIxZGJuAYQoOWGjwE%7C?hl=en-US,4.0,True,,45.430831999999995,12.3552936
reviews_2029,reviews,ChIJ7-9VGjCufkcRHajS4Pyelb8,Serra dei Giardini,Community center,,"A picturesque place, I loved that special calming atmosphere as you are sitting in the old greenhouse surrounded by plants.   The staff was nice. The café has a wide offer of drinks. We had a hot chocolate and it was delicious. What is more, they have loose tea, which is not common in Italy in my opinion.
Another bonus: they have a piano and guitar you can play!
I will definitely return there!",https://lh3.googleusercontent.com/geougc-cs/AMBA38sBEuvfM9xSINpHpP1XgyhHz8J1LfEWHNan12mO509nyPR4HjBgHAdQ_f8RQKy3OOfSRwVzoosq5edAQVuqf25JIiflZlQLAnV-86mCF6sHBMYUIEcPtLcb1u5lrK6b6ICC-4YP,https://lh3.googleusercontent.com/geougc-cs/AMBA38sBEuvfM9xSINpHpP1XgyhHz8J1LfEWHNan12mO509nyPR4HjBgHAdQ_f8RQKy3OOfSRwVzoosq5edAQVuqf25JIiflZlQLAnV-86mCF6sHBMYUIEcPtLcb1u5lrK6b6ICC-4YP,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNtN292NUZnEAE!2m1!1s0x0:0xbf959efce0d2a81d!3m1!1s2@1:CIHM0ogKEICAgICm7ov5Fg%7CCgwIkIWxjgYQsM-I0QE%7C?hl=en-US,5.0,True,,45.430831999999995,12.3552936
reviews_2030,reviews,ChIJ6-dWWb-xfkcRWmAkx--j85k,Orto degli Scalzi (padri Carmelitani),Garden,,"Ein wirklich entspannender Ort inmitten der quirligen Stadt Venedig. Hier ist ein botanischer Garten nach dem Buch der Heiligen Theresa angelegt worden. Das Consorzio Vini Venezia kultiviert in diesem außergewöhnlichen Garten, 18 verschiedene Rebsorten aus denen auch Wein produziert wird. Verantwortlich ist hier Pater Hermano.
Die Mönche stellen auch verschiedene Heilmittel aus Melissa her, die in der Klosterapotheke käuflich erworben werden können!",https://lh3.googleusercontent.com/geougc-cs/AMBA38sTyuL5qz4pNnrGAYRDexNcJeLkz93DWTJBja3YsDU-4M50ZYo5BeL3IeEuNKCYQdA0kOU7uuqjJsuBiDSsFef54B3e9eY1Xi1KsxCf2_hoElGgGAeKfF71X1kSPVWKm97HiD8,https://lh3.googleusercontent.com/geougc-cs/AMBA38sTyuL5qz4pNnrGAYRDexNcJeLkz93DWTJBja3YsDU-4M50ZYo5BeL3IeEuNKCYQdA0kOU7uuqjJsuBiDSsFef54B3e9eY1Xi1KsxCf2_hoElGgGAeKfF71X1kSPVWKm97HiD8,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNMbGNiYTJnRRAB!2m1!1s0x0:0x99f3a3efc724605a!3m1!1s2@1:CIHM0ogKEICAgICLlcba2gE%7CCgwI1de0uwYQyJTg4wE%7C?hl=en-US,5.0,True,,45.4420802,12.3208678
reviews_2031,reviews,ChIJ6-dWWb-xfkcRWmAkx--j85k,Orto degli Scalzi (padri Carmelitani),Garden,,Tolle Produkte aus meist eigener Produktion!,,,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNsanNPeDF3RRAB!2m1!1s0x0:0x99f3a3efc724605a!3m1!1s2@1:CIHM0ogKEICAgICljsOx1wE%7CCgwIoPviqgYQkJCutwI%7C?hl=en-US,5.0,True,,45.4420802,12.3208678
reviews_2032,reviews,ChIJ6-dWWb-xfkcRWmAkx--j85k,Orto degli Scalzi (padri Carmelitani),Garden,,Antichissima struttura. Ben tenuta. Luogo caratteristico,,,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNvMjRlWlVREAE!2m1!1s0x0:0x99f3a3efc724605a!3m1!1s2@1:CIHM0ogKEICAgICo24eZUQ%7CCgwIqcfo4wUQgLLjiAM%7C?hl=en-US,3.0,True,,45.4420802,12.3208678
reviews_2033,reviews,ChIJ6-dWWb-xfkcRWmAkx--j85k,Orto degli Scalzi (padri Carmelitani),Garden,,Mistico.,,,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNxcTUtZlhBEAE!2m1!1s0x0:0x99f3a3efc724605a!3m1!1s2@1:CIHM0ogKEICAgICqq5-fXA%7CCgwIwbK2hgYQiLvZ5QI%7C?hl=en-US,5.0,True,,45.4420802,12.3208678
reviews_2034,reviews,ChIJ6-dWWb-xfkcRWmAkx--j85k,Orto degli Scalzi (padri Carmelitani),Garden,,,,,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT25GV2VYTnJYMWhSTjJSeVdFOUNTSFZQVmpGRmQxRRAB!2m1!1s0x0:0x99f3a3efc724605a!3m1!1s2@1:CAIQACodChtycF9oOnFWeXNrX1hRN2RyWE9CSHVPVjFFd1E%7C0d3uUrdaqdP%7C?hl=en-US,5.0,True,,45.4420802,12.3208678
reviews_2035,reviews,ChIJ6-dWWb-xfkcRWmAkx--j85k,Orto degli Scalzi (padri Carmelitani),Garden,,,,,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNod2JqT2ZREAE!2m1!1s0x0:0x99f3a3efc724605a!3m1!1s2@1:CIHM0ogKEICAgIChwbjOfQ%7CCgwI6diunwYQkNjEgQE%7C?hl=en-US,4.0,True,,45.4420802,12.3208678
reviews_2036,reviews,ChIJ6-dWWb-xfkcRWmAkx--j85k,Orto degli Scalzi (padri Carmelitani),Garden,,,,,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURRbUwyWTNRRRAB!2m1!1s0x0:0x99f3a3efc724605a!3m1!1s2@1:CIHM0ogKEICAgIDQmL2Y3QE%7CCgwI4cbavwUQwPyCqgI%7C?hl=en-US,5.0,True,,45.4420802,12.3208678
reviews_2037,reviews,ChIJu-kBVwGufkcRzSrmXr1XDmM,Parco Navagero,Park,,"Great place in Murano to have some fresh air and to relax under the trees. There are tables, so you can bring your own food and take a seat. Also there's a small playground so children can have fun too.
Dogs are allowed in the area.",https://lh3.googleusercontent.com/geougc-cs/AMBA38vtCMOjYK2tAHMTG0IMF19z65HRXBVf6W0CYnCDRG-iF7iz_AAU2b-qTUcWogUMdRxT6-zD7iPc9ji5Y2n5sueCBxHQLGMFVmIjU8CaQWrb1aAGruXS62DJsslI9JU1YJCokEgb,https://lh3.googleusercontent.com/geougc-cs/AMBA38vtCMOjYK2tAHMTG0IMF19z65HRXBVf6W0CYnCDRG-iF7iz_AAU2b-qTUcWogUMdRxT6-zD7iPc9ji5Y2n5sueCBxHQLGMFVmIjU8CaQWrb1aAGruXS62DJsslI9JU1YJCokEgb,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNnelB1UnpRRRAB!2m1!1s0x0:0x630e57bd5ee62acd!3m1!1s2@1:CIHM0ogKEICAgICgzPuRzQE%7CCgwIxIib2wUQgOPHhAE%7C?hl=en-US,4.0,True,,45.4567653,12.357757399999999
reviews_2038,reviews,ChIJu-kBVwGufkcRzSrmXr1XDmM,Parco Navagero,Park,,"Nice quiet park with trees, benches and grass. Play structure with 2 slides and swings. Good place to take a break, eat lunch and let kids play.",https://lh3.googleusercontent.com/geougc-cs/AMBA38sy9KaGC6wJu7rWslI_gzY7f6owRkc50tPPTOesPMQ2AnfwnpxPiS1Exyr0090FWskx7haWcC5pzawRpaEXYZ31V-w7ebQxD76xsjKw_4XS7tNL0NACf3pSgx5GU2T5xnE1rnmmQw,https://lh3.googleusercontent.com/geougc-cs/AMBA38sy9KaGC6wJu7rWslI_gzY7f6owRkc50tPPTOesPMQ2AnfwnpxPiS1Exyr0090FWskx7haWcC5pzawRpaEXYZ31V-w7ebQxD76xsjKw_4XS7tNL0NACf3pSgx5GU2T5xnE1rnmmQw,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNBME91M1hREAE!2m1!1s0x0:0x630e57bd5ee62acd!3m1!1s2@1:CIHM0ogKEICAgICA0Ou3XQ%7CCgwI5dH03AUQ2NWs2gE%7C?hl=en-US,4.0,True,,45.4567653,12.357757399999999
reviews_2039,reviews,ChIJu-kBVwGufkcRzSrmXr1XDmM,Parco Navagero,Park,,"This is really an oasis in Murano in order to let the kids enjoy a playground. Since there are few attractions designed for kids in Venice, it is quite challenging to entertain them.
So, this was a good place to enjoy a good time with tons of tranquility and fresh environment.
It should be better if there were a coffee shop, but like this, is already perfect.",,,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURRbTlMamtBRRAB!2m1!1s0x0:0x630e57bd5ee62acd!3m1!1s2@1:CIHM0ogKEICAgIDQm9LjkAE%7CCgwI_7-v1QUQgP7H-wI%7C?hl=en-US,4.0,True,,45.4567653,12.357757399999999
reviews_2040,reviews,ChIJu-kBVwGufkcRzSrmXr1XDmM,Parco Navagero,Park,,great break for kids to burn some energy. lots of trees on an otherwise barren island.  easy to let kids play while an adult goes shopping,,,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNRX191TU1REAE!2m1!1s0x0:0x630e57bd5ee62acd!3m1!1s2@1:CIHM0ogKEICAgICQ__uMMQ%7CCgwI09vQ3QUQoImm1AE%7C?hl=en-US,5.0,True,,45.4567653,12.357757399999999
reviews_2041,reviews,ChIJu-kBVwGufkcRzSrmXr1XDmM,Parco Navagero,Park,,Great surprise in Murano,,,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT25CTWVuQk9TbDl5YjJ0eFZFVTJjamxrWmxOaU1VRRAB!2m1!1s0x0:0x630e57bd5ee62acd!3m1!1s2@1:CAIQACodChtycF9oOnBMenBOSl9yb2txVEU2cjlkZlNiMUE%7C0cMzDzghWeR%7C?hl=en-US,5.0,True,,45.4567653,12.357757399999999
reviews_2042,reviews,ChIJu-kBVwGufkcRzSrmXr1XDmM,Parco Navagero,Park,,"We have to beg my little brother before, we could brig him out from there. He was enjoying heself running up & down hahahahah",,,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUM2NmZMS093EAE!2m1!1s0x0:0x630e57bd5ee62acd!3m1!1s2@1:CIHM0ogKEICAgIC66fLKOw%7CCgwIxqzhiQYQuMaHrQE%7C?hl=en-US,4.0,True,,45.4567653,12.357757399999999
reviews_2043,reviews,ChIJu-kBVwGufkcRzSrmXr1XDmM,Parco Navagero,Park,,Good park for toddler break in Murano.,,,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURlMEpEZnJ3RRAB!2m1!1s0x0:0x630e57bd5ee62acd!3m1!1s2@1:CIHM0ogKEICAgIDe0JDfrwE%7CCgwIhvzWmQYQ6KyD5AI%7C?hl=en-US,4.0,True,,45.4567653,12.357757399999999
reviews_2044,reviews,ChIJu-kBVwGufkcRzSrmXr1XDmM,Parco Navagero,Park,,Okay park for kids to let of some steam.,,,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNBLXF6em5RRRAB!2m1!1s0x0:0x630e57bd5ee62acd!3m1!1s2@1:CIHM0ogKEICAgICA-qzznQE%7CCgwIz7_tzwUQwLezywI%7C?hl=en-US,3.0,True,,45.4567653,12.357757399999999
reviews_2045,reviews,ChIJJV2YfMmxfkcRjjCxFPpdYUk,Garden Bistrot,Restaurant,,"I’ve visited Venice twice this year and eaten at the lots of restaurants, and this place is above the best so far!!  All dishes are cooked with perfection and they use really fresh product.
Service was correct and professional, they had great wine selection. Apero Spritz was great too.
Thanks for the fantastic experience!! We really had great time :)",https://lh3.googleusercontent.com/geougc-cs/AMBA38tYg-eTpWeWf59m_9A_pw4un7c9LeBIThDvDZKKQHo6kxKmpYQh5d-Vrsa3TTipbpnCtf0ftZCa3zl8eN06bAD0tKZ-HnN1xEZy4UpRD1csFFY2g0QiV5aFm0NzDBzflnZD7yBcQ9UDd6n5,https://lh3.googleusercontent.com/geougc-cs/AMBA38tYg-eTpWeWf59m_9A_pw4un7c9LeBIThDvDZKKQHo6kxKmpYQh5d-Vrsa3TTipbpnCtf0ftZCa3zl8eN06bAD0tKZ-HnN1xEZy4UpRD1csFFY2g0QiV5aFm0NzDBzflnZD7yBcQ9UDd6n5,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2tSbGN6Z3pZVXhVT1RNd1NHUlNRVmhUTjJ4S2VFRRAB!2m1!1s0x0:0x49615dfa14b1308e!3m1!1s2@1:CAIQACodChtycF9oOkRlczgzYUxUOTMwSGRSQVhTN2xKeEE%7C0cpdevr6RGK%7C?hl=en-US,5.0,True,,45.433882,12.322946
reviews_2046,reviews,ChIJJV2YfMmxfkcRjjCxFPpdYUk,Garden Bistrot,Restaurant,,"Situated amongst a busy plaza square, this is a beautiful restaurant with good food. We ate here before continuing our walk to the jazz club for a show. We were one of the first ones to arrive at dinner opening and got a table outside on the patio right away. As time went on, the restaurant became very busy and every table was taken. It became clear that the server was a bit overwhelmed as he was the only one attending to all tables outside. Nonetheless, still a great experience and it’s always a good rule of thumb to not be rushed when dining in Italy.
For the food, my partner ordered scallops and I ordered bruschetta. The scallops were not the best we’ve ever had but still good. My biggest con was that the olive oil was served in a reusable oil container and the cleanliness of the container was questionable. There were discolored spots within the container/oil. I had never seen olive oil in Italy served outside of its standard bottle.
We then ordered the lasagna to share as an entree. Now, the lasagna was some of the best I have ever had. It had an intense sweet note to it which was different and neat. My partner ordered some chocolate with an inner cookie type filling dessert and that did not last longer than 4 mins on the plate. Overall, a good experience and is a lovely place to eat outside on the patio and people watch with good food.",https://lh3.googleusercontent.com/geougc-cs/AMBA38vreI2I07HNNbddiectLnnFye9Mc5G-WHLCXj-KFHwoi0dg44kOu3hodLM_iSGG4jd0wH35wLkVvbUfBRmjwext2xRY_ZmQC8_4vHHofoRn4uUymfLnOBXgrIFb-8llMA76ByZJVsApP1I,https://lh3.googleusercontent.com/geougc-cs/AMBA38vreI2I07HNNbddiectLnnFye9Mc5G-WHLCXj-KFHwoi0dg44kOu3hodLM_iSGG4jd0wH35wLkVvbUfBRmjwext2xRY_ZmQC8_4vHHofoRn4uUymfLnOBXgrIFb-8llMA76ByZJVsApP1I,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2taMFExUkRXbVJ6VlVVMk5FTjFPV2hHYUZWNWNHYxAB!2m1!1s0x0:0x49615dfa14b1308e!3m1!1s2@1:CAIQACodChtycF9oOkZ0Q1RDWmRzVUU2NEN1OWhGaFV5cGc%7C0cnuZdecTm_%7C?hl=en-US,5.0,True,,45.433882,12.322946
reviews_2047,reviews,ChIJJV2YfMmxfkcRjjCxFPpdYUk,Garden Bistrot,Restaurant,,My sister and I came for a lovely meal. I had gluten free spaghetti carbonara and it was delicious! My sister loved the ravioli. Marco was an amazing waiter. We had great service. Could not recommend more ! :) 10/10,https://lh3.googleusercontent.com/geougc-cs/AMBA38uS3Bm8v5uijEKBqRFHMLsjBnhvytCbN37WDbifbDnJoBRBKH1GCKKgkKNOc9ZwQu3Q4_i50Sj6n2pVAgpLXuiK7UM3GrKm0lHL4EHHBLJJXzvziceNga_q0-dfZVEKb-Y17rnlsA6O_u8,https://lh3.googleusercontent.com/geougc-cs/AMBA38uS3Bm8v5uijEKBqRFHMLsjBnhvytCbN37WDbifbDnJoBRBKH1GCKKgkKNOc9ZwQu3Q4_i50Sj6n2pVAgpLXuiK7UM3GrKm0lHL4EHHBLJJXzvziceNga_q0-dfZVEKb-Y17rnlsA6O_u8,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT25aMFVVeFhkWEUxWjJkTmVVcDZVRnBwVTI4emIyYxAB!2m1!1s0x0:0x49615dfa14b1308e!3m1!1s2@1:CAIQACodChtycF9oOnZ0UUxXdXE1Z2dNeUp6UFppU28zb2c%7C0d-kBd_6UNh%7C?hl=en-US,5.0,True,,45.433882,12.322946
reviews_2048,reviews,ChIJJV2YfMmxfkcRjjCxFPpdYUk,Garden Bistrot,Restaurant,,"Loved our waiter, full of good humor and swift service. It was enjoyable to be served professionally by a local that joyfully called out to locals as they passed by. Everything was fresh and homemade… I love",https://lh3.googleusercontent.com/geougc-cs/AMBA38teWbhGJH50yV--VwSwOJMJo38j65K7wQyno6JX2UCPem3sydYy1VNLgIsWsbqggqLSY_BXiXsZWglHI55pv0nYOdn7cqRubyR7l1yYNGzWFQ2zs2Mte_AhozKFNkvQeq_jabGnv2uTfvjC,https://lh3.googleusercontent.com/geougc-cs/AMBA38teWbhGJH50yV--VwSwOJMJo38j65K7wQyno6JX2UCPem3sydYy1VNLgIsWsbqggqLSY_BXiXsZWglHI55pv0nYOdn7cqRubyR7l1yYNGzWFQ2zs2Mte_AhozKFNkvQeq_jabGnv2uTfvjC,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT25kYWFtRnZhWEJqZGtWbGNVMVZOMDUxZWswd1pHYxAB!2m1!1s0x0:0x49615dfa14b1308e!3m1!1s2@1:CAIQACodChtycF9oOndaamFvaXBjdkVlcU1VN051ek0wZGc%7C0c_8j6HSqyP%7C?hl=en-US,5.0,True,,45.433882,12.322946
reviews_2049,reviews,ChIJJV2YfMmxfkcRjjCxFPpdYUk,Garden Bistrot,Restaurant,,"I’m a frequent traveler and restaurant-goer, but I rarely leave reviews—unless I’m truly impressed. And this restaurant completely blew me away. Everything was perfect: the location, the quality of the food, and the service!

I came two days in a row, and both times the experience was fantastic. I’m sharing photos of the three courses I ordered—because pictures speak louder than words. Each course was a masterpiece. Compliments to the Chef!

The atmosphere on Campo Santa Margherita is another great bonus—it's one of the most spacious squares in Venice and not overrun by tourist crowds.

Finally, I want to highlight Sali, our waiter, who is a true artist at what he does! I later found out that this is a family-run restaurant and that he’s actually a co-owner. That explained why I felt so welcome—the incredible quality here is clearly driven by love and dedication.

All in all, based on my many dining experiences around the world, this is easily one of the best restaurants I’ve visited in my 57 years. Highly recommended!",https://lh3.googleusercontent.com/geougc-cs/AMBA38tkW2RJ3KpFvTtux-VRcQ6IPRIjzOQJjY4ydFgIt4Qh2s25QLMDp561tfDwi6-fC_LFL_V4A2tr7DBm1SLRQI5qBqzyTPkr_pmZAXKTa39Dh3iEDYWQW1meV7pNZFuG7KxGQ2w3lw,https://lh3.googleusercontent.com/geougc-cs/AMBA38tkW2RJ3KpFvTtux-VRcQ6IPRIjzOQJjY4ydFgIt4Qh2s25QLMDp561tfDwi6-fC_LFL_V4A2tr7DBm1SLRQI5qBqzyTPkr_pmZAXKTa39Dh3iEDYWQW1meV7pNZFuG7KxGQ2w3lw,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnTUNZdXBpR01REAE!2m1!1s0x0:0x49615dfa14b1308e!3m1!1s2@1:CIHM0ogKEICAgMCYupiGMQ%7CCgwIj5DZwAYQ2OWR_QE%7C?hl=en-US,5.0,True,,45.433882,12.322946
