id,source_type,place_id,place_title,type,review,text,thumbnail,original,link,rating,local_guide,date,lat,lon,date_iso,link_clean,link_domain
reviews_133,reviews,ChIJi5xhTQCxfkcR-4D1rYMVGjY,Albero dell’ombra,Garden,,"This square has shaded benches, a rarity in Venice. Nice enough place to sit and there is a water fountain to cool off too. We watched a seagull murder and devour a pigeon, which was something of a spectacle.",https://lh3.googleusercontent.com/geougc-cs/AMBA38vxvSw2XTb49S52v0W8HXtK58CHbRQZSdvGI2yAKpzSPMwJOj4k5AYd6KHUvB3q1UJw3r34COFFgZMlDAyLxU4hYx4nkcdhDYYK0xeqZldjny32IhdVgK5QsNUZ-mG9zbxih5DgwjqCCuib,https://lh3.googleusercontent.com/geougc-cs/AMBA38vxvSw2XTb49S52v0W8HXtK58CHbRQZSdvGI2yAKpzSPMwJOj4k5AYd6KHUvB3q1UJw3r34COFFgZMlDAyLxU4hYx4nkcdhDYYK0xeqZldjny32IhdVgK5QsNUZ-mG9zbxih5DgwjqCCuib,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT21aT2VEVjRWMjVuVUhWVVl6QnlPR3AwWVY5bGQzYxAB!2m1!1s0x0:0x361a1583adf580fb!3m1!1s2@1:CAIQACodChtycF9oOmZOeDV4V25nUHVUYzByOGp0YV9ld3c%7C0cHj2S0lTr6%7C?hl=en-US,5.0,True,,45.43771,12.3302,nan,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT21aT2VEVjRWMjVuVUhWVVl6QnlPR3AwWVY5bGQzYxAB!2m1!1s0x0:0x361a1583adf580fb!3m1!1s2@1:CAIQACodChtycF9oOmZOeDV4V25nUHVUYzByOGp0YV9ld3c%7C0cHj2S0lTr6%7C?hl=en-US,google.com
reviews_134,reviews,ChIJi5xhTQCxfkcR-4D1rYMVGjY,Albero dell’ombra,Garden,,Don’t go too early nothing to see really,https://lh3.googleusercontent.com/geougc-cs/AMBA38vBizxhRx5SY4_iL_VFF-k5A02mA1ZWvoJTIKJSXEII7EE7HRXnQHz5a3LyLVNWoniKrNtDCxHqe3vyfKI-xnlzFItpr_9TCLxxTpyHRpGx7x-eRuyk4F405IkeVj2z2XKLU00Q,https://lh3.googleusercontent.com/geougc-cs/AMBA38vBizxhRx5SY4_iL_VFF-k5A02mA1ZWvoJTIKJSXEII7EE7HRXnQHz5a3LyLVNWoniKrNtDCxHqe3vyfKI-xnlzFItpr_9TCLxxTpyHRpGx7x-eRuyk4F405IkeVj2z2XKLU00Q,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUQ5OHFuX293RRAB!2m1!1s0x0:0x361a1583adf580fb!3m1!1s2@1:CIHM0ogKEICAgID98qn_owE%7CCgsIqODPrwYQgO_2cw%7C?hl=en-US,5.0,True,,45.43771,12.3302,nan,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUQ5OHFuX293RRAB!2m1!1s0x0:0x361a1583adf580fb!3m1!1s2@1:CIHM0ogKEICAgID98qn_owE%7CCgsIqODPrwYQgO_2cw%7C?hl=en-US,google.com
reviews_136,reviews,ChIJi5xhTQCxfkcR-4D1rYMVGjY,Albero dell’ombra,Garden,,Mały placyk z ławkami i gołębiami,https://lh3.googleusercontent.com/geougc-cs/AMBA38taCWMj7V-c4I-RvEmKH3pr5-QvJILIPOvMq-VqYuDHrmVJTSQVG4tybVuvC-1RRYlEQe1HamesrNfFfcY8RMW8s4AvL0qvBYY3Pv0XGnwdSLKcWuyvc__MVnJtAvQ1upybEEVo,https://lh3.googleusercontent.com/geougc-cs/AMBA38taCWMj7V-c4I-RvEmKH3pr5-QvJILIPOvMq-VqYuDHrmVJTSQVG4tybVuvC-1RRYlEQe1HamesrNfFfcY8RMW8s4AvL0qvBYY3Pv0XGnwdSLKcWuyvc__MVnJtAvQ1upybEEVo,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURibmZqV19BRRAB!2m1!1s0x0:0x361a1583adf580fb!3m1!1s2@1:CIHM0ogKEICAgIDbnfjW_AE%7CCgwIoNHStQYQsNbN0gI%7C?hl=en-US,5.0,True,,45.43771,12.3302,nan,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURibmZqV19BRRAB!2m1!1s0x0:0x361a1583adf580fb!3m1!1s2@1:CIHM0ogKEICAgIDbnfjW_AE%7CCgwIoNHStQYQsNbN0gI%7C?hl=en-US,google.com
reviews_142,reviews,ChIJtd7LYQCxfkcR4NzDrdjXkeo,Parco di Palazzo Savorgnan,Park,,"A very lovely peaceful park for Venetians, visitors, and children. They offer a play area for children and dogs (cani). My low score is the signs on the two dog play areas. The picture on the left clearly shows a large (grande) dog, and on the right a small (petit) dog. Yet both days there were very large dogs, over 40 lbs (18 kilos) in both areas. I asked in confusion why the very large dogs were in the small dog area and I was told it didn't matter, and yet the pictures told a different story. Why have any picture if they mean nothing. Maybe I'm reading too much into it. But if I am right, it would be a good idea to print a weight restriction on the sign, 12 kilos and under for small dogs.",https://lh3.googleusercontent.com/geougc-cs/AMBA38sY0rDoU7DLU1GiPGoEhXhw9jhin2EwtbIMQ9hOghtfOHhOJL0kmpOK3WR1dFa6SvY158JDdgZCzO3qJiPDe1ynlNPh7TrCnFHWtV7uoK1v2F-qaVU6f48n_4OqCZp8EEpRH01qrps5Xegt,https://lh3.googleusercontent.com/geougc-cs/AMBA38sY0rDoU7DLU1GiPGoEhXhw9jhin2EwtbIMQ9hOghtfOHhOJL0kmpOK3WR1dFa6SvY158JDdgZCzO3qJiPDe1ynlNPh7TrCnFHWtV7uoK1v2F-qaVU6f48n_4OqCZp8EEpRH01qrps5Xegt,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2tGWVNIcHJMV3BLYmxSUmJIQTJiRkpvZEhONlExRRAB!2m1!1s0x0:0xea91d7d8adc3dce0!3m1!1s2@1:CAIQACodChtycF9oOkFYSHprLWpKblRRbHA2bFJodHN6Q1E%7C0d2PMdvRV_D%7C?hl=en-US,3.0,True,,45.4435482,12.3243223,nan,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2tGWVNIcHJMV3BLYmxSUmJIQTJiRkpvZEhONlExRRAB!2m1!1s0x0:0xea91d7d8adc3dce0!3m1!1s2@1:CAIQACodChtycF9oOkFYSHprLWpKblRRbHA2bFJodHN6Q1E%7C0d2PMdvRV_D%7C?hl=en-US,google.com
reviews_143,reviews,ChIJr1EMaACvfkcRoo2GhvaLsf8,Free public beach,Park,,Good beach to have a beach day. The water has good temperature and the place ia Clean as well. Keep an eye in the places with the sun umbrellas. If you lay down there will a Guys appear at some Point and want you to pay 10€ for using those.,https://lh3.googleusercontent.com/geougc-cs/AMBA38uuliTd2lX8zhVF4sRTL4Gp33mwJiS30H7j6le5YFsa-HIVED2kh3g2MeRVokJ07LB7nq7Us33W-wquMjqWp9n_tfWL8Vmp2NeSR1i_I8_vowHLhGSdMtk4JcBDPeAR4Tmiaw9i7Qco-_2R,https://lh3.googleusercontent.com/geougc-cs/AMBA38uuliTd2lX8zhVF4sRTL4Gp33mwJiS30H7j6le5YFsa-HIVED2kh3g2MeRVokJ07LB7nq7Us33W-wquMjqWp9n_tfWL8Vmp2NeSR1i_I8_vowHLhGSdMtk4JcBDPeAR4Tmiaw9i7Qco-_2R,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT25GMVZWOWZlVWhUVlZOaWNtVTRSemN0TTBkT05sRRAB!2m1!1s0x0:0xffb18bf686868da2!3m1!1s2@1:CAIQACodChtycF9oOnF1VV9feUhTVVNicmU4RzctM0dONlE%7C0ceP9mWHf3o%7C?hl=en-US,5.0,True,,45.4181944,12.3821076,nan,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT25GMVZWOWZlVWhUVlZOaWNtVTRSemN0TTBkT05sRRAB!2m1!1s0x0:0xffb18bf686868da2!3m1!1s2@1:CAIQACodChtycF9oOnF1VV9feUhTVVNicmU4RzctM0dONlE%7C0ceP9mWHf3o%7C?hl=en-US,google.com
reviews_145,reviews,ChIJr1EMaACvfkcRoo2GhvaLsf8,Free public beach,Park,,Too much crowded. Kids can enjoy beache,https://lh3.googleusercontent.com/geougc-cs/AMBA38soitUy-iVyrj3DxY4a5JEZ98JE6ommLShTX4SIdG6tfCsY2YrRTbu65QqSPKEHhoI9-iEtl9FzYBx9wn8BMCPHyaCJ2hsiPwB-rVOsGVs2Zr5zkRnFKQQCBC5vL7iE2ChOaDxYZYPx1Ytu,https://lh3.googleusercontent.com/geougc-cs/AMBA38soitUy-iVyrj3DxY4a5JEZ98JE6ommLShTX4SIdG6tfCsY2YrRTbu65QqSPKEHhoI9-iEtl9FzYBx9wn8BMCPHyaCJ2hsiPwB-rVOsGVs2Zr5zkRnFKQQCBC5vL7iE2ChOaDxYZYPx1Ytu,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2pOdFEzaGxhMWhrU0ZRdGFuQmFSMVpzVlU5TE0zYxAB!2m1!1s0x0:0xffb18bf686868da2!3m1!1s2@1:CAIQACodChtycF9oOjNtQ3hla1hkSFQtanBaR1ZsVU9LM3c%7C0cflslGvQsH%7C?hl=en-US,4.0,True,,45.4181944,12.3821076,nan,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2pOdFEzaGxhMWhrU0ZRdGFuQmFSMVpzVlU5TE0zYxAB!2m1!1s0x0:0xffb18bf686868da2!3m1!1s2@1:CAIQACodChtycF9oOjNtQ3hla1hkSFQtanBaR1ZsVU9LM3c%7C0cflslGvQsH%7C?hl=en-US,google.com
reviews_148,reviews,ChIJr1EMaACvfkcRoo2GhvaLsf8,Free public beach,Park,,リドに来たからには、やることもなくて海岸を散歩。とはいえ映画祭やってるホテルまでは1.4㎞もあるというし、そこら辺をブラブラ。日本の海岸と似ている感じだな。砂が入りそうになるのは怖いけど、白い部分には貝殻が堆積してて歩きやすい。10月だっていうのに、ビーチがあるせいか暑くて半袖で過ごしたくなってきた。流石に海に入る人はいないが日光浴している人はいる。,https://lh3.googleusercontent.com/geougc-cs/AMBA38syUK2VeDzhjGQypmWzTjcdDN9h0nNGcIx4yoll-oPWL1ppPgZgaD6tZnz41dK2a66lgcVX90s4cx4bj2UUlhbWibMnjeEY4kExTAA1Spf8Yf_UM5eJdnJxVRo4gphGOQXa8qUvfCJE8aU,https://lh3.googleusercontent.com/geougc-cs/AMBA38syUK2VeDzhjGQypmWzTjcdDN9h0nNGcIx4yoll-oPWL1ppPgZgaD6tZnz41dK2a66lgcVX90s4cx4bj2UUlhbWibMnjeEY4kExTAA1Spf8Yf_UM5eJdnJxVRo4gphGOQXa8qUvfCJE8aU,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT25rd1NsWm5hbk5wZVdKNFUxZEJOamx1YUZKNFVGRRAB!2m1!1s0x0:0xffb18bf686868da2!3m1!1s2@1:CAIQACodChtycF9oOnkwSlZnanNpeWJ4U1dBNjluaFJ4UFE%7C0cvV5-ZewuN%7C?hl=en-US,4.0,True,,45.4181944,12.3821076,nan,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT25rd1NsWm5hbk5wZVdKNFUxZEJOamx1YUZKNFVGRRAB!2m1!1s0x0:0xffb18bf686868da2!3m1!1s2@1:CAIQACodChtycF9oOnkwSlZnanNpeWJ4U1dBNjluaFJ4UFE%7C0cvV5-ZewuN%7C?hl=en-US,google.com
reviews_149,reviews,ChIJr1EMaACvfkcRoo2GhvaLsf8,Free public beach,Park,,"Milion ludzi. Gość wypożycza parasole plażowe za 10€ na cały dzień. Płytko. Jest gdzie kupić picie. Od portu można podjechać autobusem A. O jeździ w kółko po półwyspie. Woda w morzu na dzień 16.08.25 bardzo bardzo ciepła. Są przebieralnie, prysznic, WC - opłata 2€.",https://lh3.googleusercontent.com/geougc-cs/AMBA38uSZek6Hx61jCmc4Ktpv48rmMjNVMS01fie6JiCMRDXvsQ4dR33GPyPr2YJ1Tp6WTfA5SRuowYOu52tXzX4TVgSLN5bw6kk4-XfDJD3TWH7b5riqYIstNc2XC1f5IvROFO-GBYHbOQ9OFWT,https://lh3.googleusercontent.com/geougc-cs/AMBA38uSZek6Hx61jCmc4Ktpv48rmMjNVMS01fie6JiCMRDXvsQ4dR33GPyPr2YJ1Tp6WTfA5SRuowYOu52tXzX4TVgSLN5bw6kk4-XfDJD3TWH7b5riqYIstNc2XC1f5IvROFO-GBYHbOQ9OFWT,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2pWaFJFTTVhMUJJU0Zkd01HVmpXV0pTU2xoWE5uYxAB!2m1!1s0x0:0xffb18bf686868da2!3m1!1s2@1:CAIQACodChtycF9oOjVhREM5a1BISFdwMGVjWWJSSlhXNnc%7C0ccOX4-AC8u%7C?hl=en-US,3.0,True,,45.4181944,12.3821076,nan,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2pWaFJFTTVhMUJJU0Zkd01HVmpXV0pTU2xoWE5uYxAB!2m1!1s0x0:0xffb18bf686868da2!3m1!1s2@1:CAIQACodChtycF9oOjVhREM5a1BISFdwMGVjWWJSSlhXNnc%7C0ccOX4-AC8u%7C?hl=en-US,google.com
reviews_150,reviews,ChIJr1EMaACvfkcRoo2GhvaLsf8,Free public beach,Park,,"Пляж досить гарний, але людей дуже багато — що й не дивно, адже він безкоштовний. На місці можна взяти в оренду парасольку, є туалет, душова та перевдягальня, проте за кожне потрібно доплачувати окремо. Лежаків, на жаль, немає 😅 трохи було ніяково, коли ми знайшли місце щоб сісти на пісочку (ми не займали лежанок чи тощо)  а прийшов робітник з сусіднього пляжу і почав нас виганяти бо наче б то ми перетнули межу безкоштовного і їхнього, нам довелося переносити речі буквально на 2 метри 🤦🏻‍♀️
В цілому відпочинок на пляжі нам сподобався. Море надзвичайно гарне 🌊",https://lh3.googleusercontent.com/geougc-cs/AMBA38tRdnoDX39DaZN_25_pfb38sONRofakKk2NM1br3wBkrzcqTAII11iVYzfIdUgiKh2VXAZP-NO8Bio0l4drPUH9DxMqawlOUUk70b0M4Sv56F2E9AcJpf1R7wpF7xa77KXyMKymgJ9HMY1d,https://lh3.googleusercontent.com/geougc-cs/AMBA38tRdnoDX39DaZN_25_pfb38sONRofakKk2NM1br3wBkrzcqTAII11iVYzfIdUgiKh2VXAZP-NO8Bio0l4drPUH9DxMqawlOUUk70b0M4Sv56F2E9AcJpf1R7wpF7xa77KXyMKymgJ9HMY1d,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT25jeVNGVXRZM1oyTW5WVlNIaEdYMk5PVEd0SVdGRRAB!2m1!1s0x0:0xffb18bf686868da2!3m1!1s2@1:CAIQACodChtycF9oOncySFUtY3Z2MnVVSHhGX2NOTGtIWFE%7C0chp3RHcjJu%7C?hl=en-US,5.0,True,,45.4181944,12.3821076,nan,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT25jeVNGVXRZM1oyTW5WVlNIaEdYMk5PVEd0SVdGRRAB!2m1!1s0x0:0xffb18bf686868da2!3m1!1s2@1:CAIQACodChtycF9oOncySFUtY3Z2MnVVSHhGX2NOTGtIWFE%7C0chp3RHcjJu%7C?hl=en-US,google.com
reviews_151,reviews,ChIJEyi3EB6ufkcRgm4VUnpW1IA,Grave of Igor Stravinsky,Memorial park,,Why there is no one mentioned about how beautiful these trees inside the island? And is it not magical enough to stay in a land that above waterplace? Funny enough!,https://lh3.googleusercontent.com/geougc-cs/AMBA38suwj_Uc3zWJE-PRZP8nORae2NHHhSAHDCeuYlbLpwICVHqrcFyou66YKaFGsnlzgDFnZak9LLR09KSMiNASlr8k0zNp6OrBylF6fSjC-kxFSou3CrygMQNwG3z_wJNbwGlcug,https://lh3.googleusercontent.com/geougc-cs/AMBA38suwj_Uc3zWJE-PRZP8nORae2NHHhSAHDCeuYlbLpwICVHqrcFyou66YKaFGsnlzgDFnZak9LLR09KSMiNASlr8k0zNp6OrBylF6fSjC-kxFSou3CrygMQNwG3z_wJNbwGlcug,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNfa1lhaC1BRRAB!2m1!1s0x0:0x80d4567a52156e82!3m1!1s2@1:CIHM0ogKEICAgIC_kYah-AE%7CCgwIpaKmvAYQ4NOvoAM%7C?hl=en-US,5.0,True,,45.4468178,12.3483646,nan,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNfa1lhaC1BRRAB!2m1!1s0x0:0x80d4567a52156e82!3m1!1s2@1:CIHM0ogKEICAgIC_kYah-AE%7CCgwIpaKmvAYQ4NOvoAM%7C?hl=en-US,google.com
reviews_152,reviews,ChIJEyi3EB6ufkcRgm4VUnpW1IA,Grave of Igor Stravinsky,Memorial park,,"Come here, take some B&W pictures, visit San Michele all'Isola church and cloister then slow down. Just walk through the pebbled paths and feel the silence, and the inner peace. Pray on a random grave and then find the way out, to the sea, the purring boats and the screaming seagulls.",https://lh3.googleusercontent.com/geougc-cs/AMBA38t82HNS4CCY0B8FUW0p0YZ7N_c5fz6-QAlkzutXqd5350xXH7mBHp-9YKZ-iRq4HDBp0JUCfPqi9Ww0YH805fMpHpsKBKaFWU413_C-gtrhnZgTszv0mJy6sB-Wk691WZ_MaSrP,https://lh3.googleusercontent.com/geougc-cs/AMBA38t82HNS4CCY0B8FUW0p0YZ7N_c5fz6-QAlkzutXqd5350xXH7mBHp-9YKZ-iRq4HDBp0JUCfPqi9Ww0YH805fMpHpsKBKaFWU413_C-gtrhnZgTszv0mJy6sB-Wk691WZ_MaSrP,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURJaktYUldBEAE!2m1!1s0x0:0x80d4567a52156e82!3m1!1s2@1:CIHM0ogKEICAgIDIjKXRWA%7CCgwI2qiD4QUQgsmV1gE%7C?hl=en-US,4.0,True,,45.4468178,12.3483646,nan,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURJaktYUldBEAE!2m1!1s0x0:0x80d4567a52156e82!3m1!1s2@1:CIHM0ogKEICAgIDIjKXRWA%7CCgwI2qiD4QUQgsmV1gE%7C?hl=en-US,google.com
reviews_153,reviews,ChIJEyi3EB6ufkcRgm4VUnpW1IA,Grave of Igor Stravinsky,Memorial park,,The Cemetery on the island of  San Michele  is a unique place that worth visiting.,https://lh3.googleusercontent.com/geougc-cs/AMBA38s0ztDHur7GRzyaLTnJ3poauYXpqBp1mThSt211AefG1wIWJHsrb2GW22HBHoSirUdJFelfrdWcOFezmsZF0yxY_MSSTFEyBq_f2Li3KwQALyVI4sEq3cx7etmlu5BbFJADnz9-NQ,https://lh3.googleusercontent.com/geougc-cs/AMBA38s0ztDHur7GRzyaLTnJ3poauYXpqBp1mThSt211AefG1wIWJHsrb2GW22HBHoSirUdJFelfrdWcOFezmsZF0yxY_MSSTFEyBq_f2Li3KwQALyVI4sEq3cx7etmlu5BbFJADnz9-NQ,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUQyd01xc1J3EAE!2m1!1s0x0:0x80d4567a52156e82!3m1!1s2@1:CIHM0ogKEICAgID2wMqsRw%7CCgwI1KTDkwYQ4ODZ2QI%7C?hl=en-US,5.0,True,,45.4468178,12.3483646,nan,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUQyd01xc1J3EAE!2m1!1s0x0:0x80d4567a52156e82!3m1!1s2@1:CIHM0ogKEICAgID2wMqsRw%7CCgwI1KTDkwYQ4ODZ2QI%7C?hl=en-US,google.com
reviews_154,reviews,ChIJEyi3EB6ufkcRgm4VUnpW1IA,Grave of Igor Stravinsky,Memorial park,,"Next to his wive Vera, Igor found a wonderful place to be buried. Also don't miss Diaghilev's grave alongside the same wall but on the other side of the doorway.",https://lh3.googleusercontent.com/geougc-cs/AMBA38uqLaL4UG0u97LpSfBtN30DXdWM9u2R7RZ7FPF6PPH4d7o1ujC_r-cdAELLv4m-M7Mp-P_DZvCMimMZvPzAv2xkB2mQAx-Jfgx1E-ciOExpx_S1WwHefMKosgyrLKNo7WEZUMDT,https://lh3.googleusercontent.com/geougc-cs/AMBA38uqLaL4UG0u97LpSfBtN30DXdWM9u2R7RZ7FPF6PPH4d7o1ujC_r-cdAELLv4m-M7Mp-P_DZvCMimMZvPzAv2xkB2mQAx-Jfgx1E-ciOExpx_S1WwHefMKosgyrLKNo7WEZUMDT,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNJcTd5bTNnRRAB!2m1!1s0x0:0x80d4567a52156e82!3m1!1s2@1:CIHM0ogKEICAgICIq7ym3gE%7CCgwI5s2q4AUQiNbo3QI%7C?hl=en-US,5.0,True,,45.4468178,12.3483646,nan,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNJcTd5bTNnRRAB!2m1!1s0x0:0x80d4567a52156e82!3m1!1s2@1:CIHM0ogKEICAgICIq7ym3gE%7CCgwI5s2q4AUQiNbo3QI%7C?hl=en-US,google.com
reviews_155,reviews,ChIJEyi3EB6ufkcRgm4VUnpW1IA,Grave of Igor Stravinsky,Memorial park,,"Thomb of Igor Fyodorovich Stravinsky[a] ComSE (17 June [O.S. 5 June] 1882 – 6 April 1971) was a Russian composer, pianist and conductor, later of French (from 1934) and American (from 1945) citizenship. He is widely considered one of the most important and influential composers of the 20th century and a pivotal figure in modernist music.",https://lh3.googleusercontent.com/geougc-cs/AMBA38v5z-nd0vVNDdjFxGFXw3ZRF0ACv_Wc0KFNs9ZxpJN0qTYBBPkyZkIbkCkoqChX81qAOZOxdvtYPSEFJvm9X-Nvi_yPQaIijXGWhNatcZ49OmOjyU8Bw-FYjyIR91h68rdN52To,https://lh3.googleusercontent.com/geougc-cs/AMBA38v5z-nd0vVNDdjFxGFXw3ZRF0ACv_Wc0KFNs9ZxpJN0qTYBBPkyZkIbkCkoqChX81qAOZOxdvtYPSEFJvm9X-Nvi_yPQaIijXGWhNatcZ49OmOjyU8Bw-FYjyIR91h68rdN52To,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURCOXM3ci13RRAB!2m1!1s0x0:0x80d4567a52156e82!3m1!1s2@1:CIHM0ogKEICAgIDB9s7r-wE%7CCgsI-a-anwYQ4J-sFA%7C?hl=en-US,5.0,True,,45.4468178,12.3483646,nan,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURCOXM3ci13RRAB!2m1!1s0x0:0x80d4567a52156e82!3m1!1s2@1:CIHM0ogKEICAgIDB9s7r-wE%7CCgsI-a-anwYQ4J-sFA%7C?hl=en-US,google.com
reviews_158,reviews,ChIJEyi3EB6ufkcRgm4VUnpW1IA,Grave of Igor Stravinsky,Memorial park,,"Grave, silence and beauty .",https://lh3.googleusercontent.com/geougc-cs/AMBA38tm_pSQ3b8SMLApNdr0ltHObE1JiI_u_aI_zCooTZDEVeU5TJQprqNTnRMVvLkQCzXZPQix9VVGZU0RHCgqir2zw1Jg7IkIxHc9F4vz9AV8WmAq-5nEW1sI15Rz3oA_RVFujCOW,https://lh3.googleusercontent.com/geougc-cs/AMBA38tm_pSQ3b8SMLApNdr0ltHObE1JiI_u_aI_zCooTZDEVeU5TJQprqNTnRMVvLkQCzXZPQix9VVGZU0RHCgqir2zw1Jg7IkIxHc9F4vz9AV8WmAq-5nEW1sI15Rz3oA_RVFujCOW,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNmc3RlOHJ3RRAB!2m1!1s0x0:0x80d4567a52156e82!3m1!1s2@1:CIHM0ogKEICAgICfste8rwE%7CCgwIiuO7uwYQkMPNpAM%7C?hl=en-US,5.0,True,,45.4468178,12.3483646,nan,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNmc3RlOHJ3RRAB!2m1!1s0x0:0x80d4567a52156e82!3m1!1s2@1:CIHM0ogKEICAgICfste8rwE%7CCgwIiuO7uwYQkMPNpAM%7C?hl=en-US,google.com
reviews_159,reviews,ChIJPWCbZsGxfkcRo378GYpeAa8,Parco di Villa Groggia,Community garden,,"Surprising oasis of peace in a hectic city.  Come here, sit, walk your dog and enjoy the quiet.
Parco di Villa Groggia is a serene, lesser-known park in Venice's Cannaregio district, offering a peaceful retreat from the city's bustle. Visitors can enjoy shaded paths, benches, and the charming Teatrino Groggia, a small 19th-century theater hosting community events .

Historically, the park occupies the site of the 16th-century Palazzo Donà, demolished in 1823. In the late 19th century, Giuseppe Groggia developed the area into a romantic-style garden. After his death, the property was bequeathed to the San Gioacchino Institute in Mestre for the education of underprivileged girls. Since 1975, the City of Venice has owned and maintained the park .

Today, Parco di Villa Groggia serves as a tranquil space for locals and visitors alike, featuring shaded areas, benches, and a community center, making it an ideal spot to relax and experience a quieter side of Venice.",https://lh3.googleusercontent.com/geougc-cs/AMBA38vGNEza6oTRAXcjatiH97eKTmFBILO5KFuQXVinrepxdJik0IeKLmoL_HI2HmtLUDvPgfx6-ODAlWT6z5dG0l7nRpiZDPX4-lp2zSWrjan0BfI5gx3P2ZiIektq94ZwwAnuNX-5Kw,https://lh3.googleusercontent.com/geougc-cs/AMBA38vGNEza6oTRAXcjatiH97eKTmFBILO5KFuQXVinrepxdJik0IeKLmoL_HI2HmtLUDvPgfx6-ODAlWT6z5dG0l7nRpiZDPX4-lp2zSWrjan0BfI5gx3P2ZiIektq94ZwwAnuNX-5Kw,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURUaWVDVkxREAE!2m1!1s0x0:0xaf015e8a19fc7ea3!3m1!1s2@1:CIHM0ogKEICAgIDTieCVLQ%7C0cSKTLZVsPp%7C?hl=en-GB,5.0,True,,45.4480358,12.3277307,nan,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURUaWVDVkxREAE!2m1!1s0x0:0xaf015e8a19fc7ea3!3m1!1s2@1:CIHM0ogKEICAgIDTieCVLQ%7C0cSKTLZVsPp%7C?hl=en-GB,google.com
